"FacilityID","URL","Name","FacilityType","Address1","Town","State","AddressNote","Latitude","Longitude","Parking","ParkingAccessible","ParkingNote","KeyRequired","MLAK24","MLAKAfterHours","PaymentRequired","AccessNote","AdultChange","ChangingPlaces","BYOSling","ACShower","ACMLAK","AdultChangeNote","BabyChange","BabyCareRoom","BabyChangeNote","DumpPoint","DPWashout","DPAfterHours","DumpPointNote","OpeningHours","OpeningHoursNote","Male","Female","Unisex","AllGender","Ambulant","Accessible","LHTransfer","RHTransfer","ToiletNote","SharpsDisposal","DrinkingWater","SanitaryDisposal","MensPadDisposal","Shower"
"64097","https://toiletmap.gov.au/facility/64097","Kernot Hall ","Other","1060 Loch-Kernot Road","Kernot","VIC","","-38.42654730","145.59935160","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","False","False","False","True","False","False","False","False","","False","False","False","False","False"
"64098","https://toiletmap.gov.au/facility/64098","Krowera Community Hall ","Other","995 Loch-Wonthaggi Road","Krowera","VIC","","-38.43846870","145.67167460","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","False","False","False","True","False","False","False","False","","False","False","False","False","False"
"64100","https://toiletmap.gov.au/facility/64100","Lionel Rose Car Park","Car park","Bass Highway","Kilcunda","VIC","","-38.55799475","145.48890327","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","False","False","False","","False","False","False","False","False"
"64101","https://toiletmap.gov.au/facility/64101","Memerambi Train Station Park","Rest area","12 Oil Seeds Road","Memerambi","QLD","","-26.45061575","151.82249318","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","","False","False","False","False","False"
"64102","https://toiletmap.gov.au/facility/64102","Tingoora Park","Park or reserve","13 Tingoora Cemetery Road","Tingoora","QLD","","-26.36417577","151.82247072","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"64103","https://toiletmap.gov.au/facility/64103","Gore Street","Park or reserve","86 Gore Street","Murgon","QLD","Located near the skate park.","-26.24065282","151.94297275","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","True","False","False","","False","False","False","False","False"
"64105","https://toiletmap.gov.au/facility/64105","Kylies Beach Campground","Camping ground","Kylies Beach Campground","Crowdy Bay","NSW","","-31.73597383","152.79097222","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"64106","https://toiletmap.gov.au/facility/64106","Blackbutt Picnic Area","Beach","Blackbutt Rd","Diamond Head","NSW","","-31.68474929","152.80165147","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","False","False","True","False","False","False","False","False","","False","False","False","False","False"
"64107","https://toiletmap.gov.au/facility/64107","Cheese Tree Picnic Area","Beach","Cheese Tree Rd","Diamond Head","NSW","","-31.69935102","152.79383487","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","Opening hours should be open 24 hours.","False","False","True","False","False","False","False","False","","False","False","False","False","False"
"64108","https://toiletmap.gov.au/facility/64108","CT Barling Reserve ","Park or reserve","880 Plenty Road","Reservoir","VIC","","-37.72306400","145.03273020","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","","True","True","False","False","False","True","False","True","","False","False","False","False","False"
"64111","https://toiletmap.gov.au/facility/64111","Addison Road","Community building","176 Addison Road","Marrickville","NSW","","-33.90188058","151.16117063","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"64112","https://toiletmap.gov.au/facility/64112","Northpoint Shopping Centre","Shopping centre","70-80 Hopkins Highway","Warrnambool","VIC","","-38.36882810","142.49431490","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Sat 9am-4pm, Thu 9am-9pm, Sun 10am-4pm, Mon-Wed,Fri 9am-5:30pm","","True","True","True","False","True","True","False","False","","False","False","False","False","False"
"64115","https://toiletmap.gov.au/facility/64115","The Co-Store","Shopping centre","92 Reid St","Wangaratta","VIC","","-36.35349713","146.32573580","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","True","False","False","False","False"
"64118","https://toiletmap.gov.au/facility/64118","Donald Mclean Reserve","Park or reserve","Donald McLean Reserve","Spotswood","VIC","","-37.82707849","144.88427334","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"64121","https://toiletmap.gov.au/facility/64121","Macquarie Park","Park or reserve","Macquarie Park","Freemans Reach","NSW","","-33.60246417","150.81966438","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","False","False","True","False","False","True","False","False","","False","False","False","False","False"
"64122","https://toiletmap.gov.au/facility/64122","Central Lakes","Shopping centre","1 Pettigrew Street","Caboolture","QLD","","-27.07810320","152.96499610","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 7am-9pm","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"64124","https://toiletmap.gov.au/facility/64124","Woolworths Oxley","Shopping centre","133 Oxley Station Rd","Oxley","QLD","","-27.55358590","152.97470680","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Mon-Fri 7am-9pm, Sat-Sun 9am-6pm","","True","True","True","False","False","True","False","False","","False","False","False","False","False"
"64126","https://toiletmap.gov.au/facility/64126","Clifton Village Shopping Centre","Shopping centre","Captain Cook Highway","Clifton Beach","QLD","","-16.76491270","145.66914080","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 7am-9pm","","True","True","False","False","False","True","False","False","","True","False","True","False","False"
"64127","https://toiletmap.gov.au/facility/64127","Booborowie Complex ","Community building","8 North Terrace","Booborowie","SA","Complex is located along North Terrace. 
Complex is in between the oval and tennis courts. Toilets and Showers available. BBQ facilities with undercover seating. Beautiful little town, camping space on the northern side of the Complex. Bowls club open Friday evenings and Saturday over bowling season","-33.55934397","138.75939879","True","False","","False","False","False","True","Parking on the northern side of complex. Access just pass the town memorial hall and playground through the brick pillers.
Bowling Club on the left , Oval in front and complex to the right. You can set up camp anywhere. Great spot.","True","False","True","True","False","","True","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","True","True","False","False","Showers available at a small cost.
Camping available on the northern side of the complex. Beautiful friendly town. Bowling Club open Friday afternoon to meet the great locals. Quiet and very clean.","True","False","True","False","True"
"64130","https://toiletmap.gov.au/facility/64130","Bowen Marina Boat Ramp","Car park","Bowen Boat Harbour","Bowen","QLD","","-20.01785833","148.25470833","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","True","False","True","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","True"
"64131","https://toiletmap.gov.au/facility/64131","West Coffs Reserve","Park or reserve","6 Hart Close","Coffs Harbour","NSW","","-30.28697870","153.08974280","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"64132","https://toiletmap.gov.au/facility/64132","Ulladulla Ski Club","Sporting facility","Edward Avenue","Kings Point","NSW","","-35.36735560","150.44152020","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Variable depending on season and club opening hours.","True","True","False","False","False","False","False","False","Not suitable for caravans.","False","False","False","False","False"
"64133","https://toiletmap.gov.au/facility/64133","Dines Park","Park or reserve","Dines Park","Mount Garnet","QLD","","-17.67093142","145.11306180","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"64136","https://toiletmap.gov.au/facility/64136","Thrift Park Shopping Centre","Shopping centre","171 Nepean Highway","Mentone","VIC","","-37.98402170","145.07708130","True","True","","False","False","False","False","","False","False","False","False","False","","True","False","","False","False","False","","OPEN: 7am-10pm","","True","True","False","False","False","True","False","False","","True","False","True","False","False"
"64137","https://toiletmap.gov.au/facility/64137","McDonald’s Lilydale","Food outlet","356-406 Main Street","Lilydale","VIC","","-37.75759140","145.35695980","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"64138","https://toiletmap.gov.au/facility/64138","McDonalds Mooroolbark","Food outlet","18 Manchester Road","Mooroolbark","VIC","","-37.78796489","145.31105976","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"64140","https://toiletmap.gov.au/facility/64140","KFC Mooroolbark","Food outlet","174 Hull Rd","Mooroolbark","VIC","","-37.79001090","145.30925310","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"64141","https://toiletmap.gov.au/facility/64141","Yorkeys Knob Shopping Village","Shopping centre","471-475 Varley Street","Yorkeys Knob","QLD","Next door to the Gifting Gnome ","-16.81118200","145.72049170","True","False","","False","False","False","False","Toilet is generally unlocked when the shops are open. If locked the key can be collected from the shops ","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 6am-4pm","","True","True","False","False","False","False","False","False","","False","False","True","False","False"
"64142","https://toiletmap.gov.au/facility/64142","Shoalwater Shopping Centre","Shopping centre","113-121 Safety Bay Road","Shoalwater","WA","","-32.29207990","115.71041009","True","True","","False","False","False","False","","True","False","True","False","False","","False","False","","False","False","False","","OPEN: 7am-9pm","","True","True","False","False","False","True","False","False","","True","False","True","False","False"
