data.id,,kommentarnummer,analyse,post
1j9f7n3,130,130.0,0.0,0
1j9f7n3,131,131.0,0.0,0
1j9f7n3,132,132.0,0.0,0
1j9f7n3,133,133.0,0.0,0
1j9f7n3,134,134.0,0.0,0
1j9f7n3,135,135.0,-1.0,0
1j9f7n3,136,136.0,0.0,0
1j9f7n3,137,137.0,0.0,0
1j9f7n3,138,138.0,0.0,0
1j9f7n3,139,139.0,0.0,0
1j9f7n3,140,140.0,0.0,0
1j9f7n3,141,141.0,0.0,0
1j9f7n3,142,142.0,0.0,0
1j9f7n3,143,143.0,0.0,0
1j9f7n3,144,144.0,0.0,0
1j9f7n3,145,145.0,0.0,0
1j9f7n3,146,146.0,1.0,0
1j9f7n3,147,147.0,1.0,0
1j9f7n3,148,148.0,-1.0,0
1j9f7n3,149,149.0,-1.0,0
1j9f7n3,150,150.0,0.0,0
1j9f7n3,151,151.0,1.0,0
1j9f7n3,152,152.0,-1.0,0
1j9f7n3,153,153.0,-1.0,0
1j9f7n3,154,154.0,-1.0,0
1j9f7n3,155,155.0,0.0,0
1j9f7n3,156,156.0,0.0,0
1j9f7n3,157,157.0,0.0,0
1j9f7n3,158,158.0,-1.0,0
1j9f7n3,159,159.0,0.0,0
1j9f7n3,160,160.0,0.0,0
1j9f7n3,161,161.0,0.0,0
1j9f7n3,162,162.0,0.0,0
1j9f7n3,163,163.0,-1.0,0
1j9f7n3,164,164.0,-1.0,0
1j9f7n3,165,165.0,0.0,0
1j9f7n3,166,166.0,0.0,0
1j9f7n3,167,167.0,0.0,0
1j9f7n3,168,168.0,0.0,0
1j9f7n3,169,169.0,0.0,0
1j9f7n3,170,170.0,0.0,0
1j9f7n3,171,171.0,0.0,0
1j9f7n3,172,172.0,-1.0,0
1j9f7n3,173,173.0,0.0,0
1j9f7n3,174,174.0,0.0,0
1j9f7n3,175,175.0,0.0,0
1j9f7n3,176,176.0,0.0,0
1j9f7n3,177,177.0,1.0,0
1j9f7n3,178,178.0,1.0,0
1j9f7n3,179,179.0,0.0,0
1j9f7n3,180,180.0,0.0,0
1j9f7n3,181,181.0,0.0,0
1j9f7n3,182,182.0,0.0,0
1j9f7n3,183,183.0,0.0,0
1j9f7n3,184,184.0,0.0,0
1j9f7n3,185,185.0,0.0,0
1j9f7n3,186,186.0,0.0,0
1j9f7n3,187,187.0,-1.0,0
1j9f7n3,188,188.0,0.0,0
1j9f7n3,189,189.0,0.0,0
1j9f7n3,190,190.0,0.0,0
1j9f7n3,191,191.0,0.0,0
1j9f7n3,192,192.0,1.0,0
1j9f7n3,193,193.0,1.0,0
1jb0fdf,0,0.0,1.0,0
1jb0fdf,1,1.0,0.0,0
1jb0fdf,2,2.0,1.0,0
1jb0fdf,3,3.0,-1.0,0
1jb0fdf,4,4.0,0.0,0
1jb0fdf,5,5.0,0.0,0
1jb0fdf,6,6.0,1.0,0
1jb0fdf,7,7.0,1.0,0
1jb0fdf,8,8.0,1.0,0
1jb0fdf,9,9.0,0.0,0
1jb0fdf,10,10.0,0.0,0
1jb0fdf,11,11.0,0.0,0
1jb0fdf,12,12.0,1.0,0
1jb0fdf,13,13.0,-1.0,0
1jb0fdf,14,14.0,1.0,0
1jb0fdf,15,15.0,-1.0,0
1jb0fdf,16,16.0,1.0,0
1jb0fdf,17,17.0,0.0,0
1jb0fdf,18,18.0,0.0,0
1jb0fdf,19,19.0,0.0,0
1jb0fdf,20,20.0,1.0,0
1jb0fdf,21,21.0,1.0,0
1jb0fdf,22,22.0,1.0,0
1jb0fdf,23,23.0,1.0,0
1jb0fdf,24,24.0,1.0,0
1jb0fdf,25,25.0,0.0,0
1jb0fdf,26,26.0,0.0,0
1jb0fdf,27,27.0,0.0,0
1jb0fdf,28,28.0,0.0,0
1jb0fdf,29,29.0,-1.0,0
1jb0fdf,30,30.0,0.0,0
1jb0fdf,31,31.0,0.0,0
1jb0fdf,32,32.0,1.0,0
1jb0fdf,33,33.0,1.0,0
1jb0fdf,34,34.0,-1.0,0
1jb0fdf,35,35.0,0.0,0
1jb0fdf,36,36.0,1.0,0
1jb0fdf,37,37.0,0.0,0
1jb0fdf,38,38.0,-1.0,0
1jb0fdf,39,39.0,0.0,0
1jb0fdf,40,40.0,-1.0,0
1jb0fdf,41,41.0,1.0,0
1jb0fdf,42,42.0,0.0,0
1jb0fdf,43,43.0,0.0,0
1jb0fdf,44,44.0,1.0,0
1jb0fdf,45,45.0,0.0,0
1jb0fdf,46,46.0,1.0,0
1jb0fdf,47,47.0,1.0,0
1jb0fdf,48,48.0,1.0,0
1jb0fdf,49,49.0,0.0,0
1jb0fdf,50,50.0,0.0,0
1jb0fdf,51,51.0,1.0,0
1jb0fdf,52,52.0,1.0,0
1jb0fdf,53,53.0,1.0,0
1jb0fdf,54,54.0,1.0,0
1jb0fdf,55,55.0,0.0,0
1jb0fdf,56,56.0,0.0,0
1jb0fdf,57,57.0,0.0,0
1jb0fdf,58,58.0,0.0,0
1jb0fdf,59,59.0,0.0,0
1jb0fdf,60,60.0,0.0,0
1jb0fdf,61,61.0,1.0,0
1jb0fdf,62,62.0,1.0,0
1jb0fdf,63,63.0,1.0,0
1jb0fdf,64,64.0,1.0,0
1jb0fdf,65,65.0,0.0,0
1jb0fdf,66,66.0,0.0,0
1jb0fdf,67,67.0,0.0,0
1jb0fdf,68,68.0,0.0,0
1jb0fdf,69,69.0,-1.0,0
1jb0fdf,70,70.0,-1.0,0
1jb0fdf,71,71.0,-1.0,0
1jb0fdf,72,72.0,-1.0,0
1jb0fdf,73,73.0,0.0,0
1jb0fdf,74,74.0,0.0,0
1jb0fdf,75,75.0,0.0,0
1jb0fdf,76,76.0,0.0,0
1jb0fdf,77,77.0,0.0,0
1jb0fdf,78,78.0,0.0,0
1jb0fdf,79,79.0,0.0,0
1jb0fdf,80,80.0,0.0,0
1jb0fdf,81,81.0,0.0,0
1jb0fdf,82,82.0,0.0,0
1jb0fdf,83,83.0,0.0,0
1jb0fdf,84,84.0,0.0,0
1jb0fdf,85,85.0,0.0,0
1jb1rkc,0,0.0,0.0,0
1jb1rkc,1,1.0,-1.0,0
1jb1rkc,2,2.0,1.0,0
1jb1rkc,3,3.0,0.0,0
1jb1rkc,4,4.0,0.0,0
1jb1rkc,5,5.0,0.0,0
1jb1rkc,6,6.0,0.0,0
1jb1rkc,7,7.0,0.0,0
1jb1rkc,8,8.0,0.0,0
1jb1rkc,9,9.0,0.0,0
1jb1rkc,10,10.0,0.0,0
1jb1rkc,11,11.0,0.0,0
1jb1rkc,12,12.0,1.0,0
1jb1rkc,13,13.0,1.0,0
1jb2o7m,0,0.0,-1.0,1
1jb2o7m,1,1.0,1.0,1
1jb2o7m,2,2.0,1.0,1
1jb2o7m,3,3.0,-1.0,1
1jb2o7m,4,4.0,1.0,1
1jbychh,0,0.0,1.0,0
1jbychh,1,1.0,0.0,0
1jbychh,2,2.0,1.0,0
1jbychh,3,3.0,-1.0,0
1jbychh,4,4.0,0.0,0
1jbychh,5,5.0,1.0,0
1jbychh,6,6.0,-1.0,0
1jbychh,7,7.0,0.0,0
1jbychh,8,8.0,0.0,0
1jbychh,9,9.0,0.0,0
1jbychh,10,10.0,0.0,0
1jbychh,11,11.0,-1.0,0
1jbychh,12,12.0,1.0,0
1jbychh,13,13.0,-1.0,0
1jbychh,14,14.0,0.0,0
1jbychh,15,15.0,0.0,0
1jbychh,16,16.0,-1.0,0
1jbychh,17,17.0,0.0,0
1jbychh,18,18.0,-1.0,0
1jbychh,19,19.0,0.0,0
1jbychh,20,20.0,0.0,0
1jbychh,21,21.0,-1.0,0
1jbychh,22,22.0,1.0,0
1jbychh,23,23.0,0.0,0
1jbychh,24,24.0,-1.0,0
1jbychh,25,25.0,1.0,0
1jbychh,26,26.0,0.0,0
1jbychh,27,27.0,0.0,0
1jbychh,28,28.0,-1.0,0
1jbychh,29,29.0,1.0,0
1jbychh,30,30.0,-1.0,0
1jbychh,31,31.0,0.0,0
1jbychh,32,32.0,1.0,0
1jbychh,33,33.0,0.0,0
1jbychh,34,34.0,0.0,0
1jbychh,35,35.0,-1.0,0
1jbychh,36,36.0,0.0,0
1jbychh,37,37.0,-1.0,0
1jbychh,38,38.0,0.0,0
1jbychh,39,39.0,-1.0,0
1jbychh,40,40.0,-1.0,0
1jbychh,41,41.0,-1.0,0
1jbychh,42,42.0,-1.0,0
1jbychh,43,43.0,0.0,0
1jbychh,44,44.0,-1.0,0
1jbychh,45,45.0,0.0,0
1jbychh,46,46.0,-1.0,0
1jbychh,47,47.0,1.0,0
1jbychh,48,48.0,0.0,0
1jbychh,49,49.0,0.0,0
1jbychh,50,50.0,-1.0,0
1jbychh,51,51.0,-1.0,0
1jbychh,52,52.0,0.0,0
1jbychh,53,53.0,0.0,0
1jbychh,54,54.0,0.0,0
1jbychh,55,55.0,-1.0,0
1jbychh,56,56.0,-1.0,0
1jbychh,57,57.0,-1.0,0
1jbychh,58,58.0,0.0,0
1jbychh,59,59.0,0.0,0
1jbychh,60,60.0,-1.0,0
1jbychh,61,61.0,1.0,0
1jbychh,62,62.0,0.0,0
1jbychh,63,63.0,0.0,0
1jbychh,64,64.0,0.0,0
1jbychh,65,65.0,-1.0,0
1jbychh,66,66.0,1.0,0
1jbychh,67,67.0,0.0,0
1jbychh,68,68.0,0.0,0
1jbychh,69,69.0,0.0,0
1jbychh,70,70.0,0.0,0
1jbychh,71,71.0,-1.0,0
1jbychh,72,72.0,0.0,0
1jbychh,73,73.0,0.0,0
1jbychh,74,74.0,-1.0,0
1jbychh,75,75.0,0.0,0
1jbychh,76,76.0,1.0,0
1jbychh,77,77.0,1.0,0
1jbychh,78,78.0,-1.0,0
1jbychh,79,79.0,-1.0,0
1jbychh,80,80.0,0.0,0
1jbychh,81,81.0,0.0,0
1jbychh,82,82.0,0.0,0
1jbychh,83,83.0,1.0,0
1jbychh,84,84.0,1.0,0
1jbychh,85,85.0,-1.0,0
1jbychh,86,86.0,-1.0,0
1jbychh,87,87.0,0.0,0
1jbychh,88,88.0,0.0,0
1jbychh,89,89.0,-1.0,0
1jbychh,90,90.0,-1.0,0
1jbychh,91,91.0,-1.0,0
1jbychh,92,92.0,0.0,0
1jbychh,93,93.0,0.0,0
1jbychh,94,94.0,-1.0,0
1jbychh,95,95.0,0.0,0
1jbychh,96,96.0,0.0,0
1jbychh,97,97.0,0.0,0
1jbychh,98,98.0,0.0,0
1jbychh,99,99.0,0.0,0
1jbychh,100,100.0,0.0,0
1jbychh,101,101.0,0.0,0
1jdazvf,0,0.0,0.0,1
1jdazvf,1,1.0,-1.0,1
1jdazvf,2,2.0,0.0,1
1jdazvf,3,3.0,0.0,1
1jdm30i,0,0.0,1.0,0
1jdm30i,1,1.0,0.0,0
1jdm30i,2,2.0,0.0,0
1jdm30i,3,3.0,-1.0,0
1jdm30i,4,4.0,0.0,0
1jdm30i,5,5.0,0.0,0
1jdm30i,6,6.0,0.0,0
1jdm30i,7,7.0,0.0,0
1jet46t,0,0.0,0.0,0
1jet46t,1,1.0,-1.0,0
1jet46t,2,2.0,0.0,0
1jet46t,3,3.0,0.0,0
1jet46t,4,4.0,0.0,0
1jet46t,5,5.0,0.0,0
1jet46t,6,6.0,0.0,0
1jet46t,7,7.0,-1.0,0
1jet46t,8,8.0,1.0,0
1jet46t,9,9.0,0.0,0
1jet46t,10,10.0,0.0,0
1jet46t,11,11.0,0.0,0
1jet46t,12,12.0,0.0,0
1jet46t,13,13.0,0.0,0
1jet46t,14,14.0,0.0,0
1jet46t,15,15.0,0.0,0
1jet46t,16,16.0,0.0,0
1jet46t,17,17.0,-1.0,0
1jet46t,18,18.0,-1.0,0
1jet46t,19,19.0,1.0,0
1jet46t,20,20.0,-1.0,0
1jet46t,21,21.0,0.0,0
1jet46t,22,22.0,-1.0,0
1jet46t,23,23.0,0.0,0
1jet46t,24,24.0,0.0,0
1jet46t,25,25.0,-1.0,0
1jet46t,26,26.0,-1.0,0
1jet46t,27,27.0,-1.0,0
1jet46t,28,28.0,0.0,0
1jet46t,29,29.0,0.0,0
1jet46t,30,30.0,0.0,0
1jet46t,31,31.0,0.0,0
1jet46t,32,32.0,-1.0,0
1jet46t,33,33.0,1.0,0
1jet46t,34,34.0,0.0,0
1jet46t,35,35.0,0.0,0
1jet46t,36,36.0,0.0,0
1jet46t,37,37.0,0.0,0
1jet46t,38,38.0,-1.0,0
1jet46t,39,39.0,0.0,0
1jet46t,40,40.0,-1.0,0
1jet46t,41,41.0,-1.0,0
1jet46t,42,42.0,0.0,0
1jet46t,43,43.0,0.0,0
1jet46t,44,44.0,-1.0,0
1jet46t,45,45.0,1.0,0
1jet46t,46,46.0,-1.0,0
1jet46t,47,47.0,0.0,0
1jet46t,48,48.0,-1.0,0
1jet46t,49,49.0,-1.0,0
1jet46t,50,50.0,0.0,0
1jet46t,51,51.0,0.0,0
1jet46t,52,52.0,-1.0,0
1jet46t,53,53.0,0.0,0
1jet46t,54,54.0,0.0,0
1jet46t,55,55.0,1.0,0
1jet46t,56,56.0,0.0,0
1jet46t,57,57.0,0.0,0
1jet46t,58,58.0,0.0,0
1jet46t,59,59.0,0.0,0
1jet46t,60,60.0,0.0,0
1jet46t,61,61.0,0.0,0
1jet46t,62,62.0,-1.0,0
1jet46t,63,63.0,0.0,0
1jet46t,64,64.0,0.0,0
1jet46t,65,65.0,-1.0,0
1jet46t,66,66.0,-1.0,0
1jet46t,67,67.0,0.0,0
1jet46t,68,68.0,0.0,0
1jet46t,69,69.0,0.0,0
1jet46t,70,70.0,-1.0,0
1jet46t,71,71.0,-1.0,0
1jet46t,72,72.0,0.0,0
1jet46t,73,73.0,-1.0,0
1jet46t,74,74.0,-1.0,0
1jet46t,75,75.0,0.0,0
1jet46t,76,76.0,0.0,0
1jet46t,77,77.0,0.0,0
1jet46t,78,78.0,0.0,0
1jet46t,79,79.0,0.0,0
1jet46t,80,80.0,0.0,0
1jet46t,81,81.0,0.0,0
1jet46t,82,82.0,0.0,0
1jet46t,83,83.0,0.0,0
1jet46t,84,84.0,1.0,0
1jet46t,85,85.0,0.0,0
1jet46t,86,86.0,-1.0,0
1jet46t,87,87.0,0.0,0
1jet46t,88,88.0,0.0,0
1jet46t,89,89.0,1.0,0
1jet46t,90,90.0,0.0,0
1jet46t,91,91.0,-1.0,0
1jet46t,92,92.0,0.0,0
1jet46t,93,93.0,0.0,0
1jet46t,94,94.0,0.0,0
1jet46t,95,95.0,1.0,0
1jet46t,96,96.0,0.0,0
1jet46t,97,97.0,0.0,0
1jet46t,98,98.0,0.0,0
1jet46t,99,99.0,0.0,0
1jet46t,100,100.0,0.0,0
1jet46t,101,101.0,0.0,0
1jet46t,102,102.0,0.0,0
1jet46t,103,103.0,0.0,0
1jet46t,104,104.0,0.0,0
1jet46t,105,105.0,0.0,0
1jet46t,106,106.0,-1.0,0
1jet46t,107,107.0,0.0,0
1jet46t,108,108.0,0.0,0
1jet46t,109,109.0,0.0,0
1jet46t,110,110.0,0.0,0
1jet46t,111,111.0,0.0,0
1jet46t,112,112.0,0.0,0
1jet46t,113,113.0,0.0,0
1jet46t,114,114.0,0.0,0
1jet46t,115,115.0,0.0,0
1jet46t,116,116.0,0.0,0
1jet46t,117,117.0,0.0,0
1jet46t,118,118.0,0.0,0
1jet46t,119,119.0,0.0,0
1jet46t,120,120.0,0.0,0
1jet46t,121,121.0,-1.0,0
1jet46t,122,122.0,-1.0,0
1jet46t,123,123.0,0.0,0
1jet46t,124,124.0,0.0,0
1jet46t,125,125.0,-1.0,0
1jet46t,126,126.0,0.0,0
1jet46t,127,127.0,0.0,0
1jet46t,128,128.0,0.0,0
1jet46t,129,129.0,0.0,0
1jet46t,130,130.0,0.0,0
1jet46t,131,131.0,0.0,0
1jet46t,132,132.0,0.0,0
1jet46t,133,133.0,0.0,0
1jet46t,134,134.0,0.0,0
1jet46t,135,135.0,0.0,0
1jet46t,136,136.0,0.0,0
1jet46t,137,137.0,0.0,0
1jet46t,138,138.0,-1.0,0
1jet46t,139,139.0,0.0,0
1jet46t,140,140.0,-1.0,0
1jet46t,141,141.0,0.0,0
1jet46t,142,142.0,0.0,0
1jet46t,143,143.0,1.0,0
1jet46t,144,144.0,0.0,0
1jf1pzs,0,0.0,1.0,0
1jf1pzs,1,1.0,1.0,0
1jf1pzs,2,2.0,1.0,0
1jf1pzs,3,3.0,1.0,0
1jf1pzs,4,4.0,1.0,0
1jf1pzs,5,5.0,1.0,0
1jf1pzs,6,6.0,1.0,0
1jf1pzs,7,7.0,1.0,0
1jf1pzs,8,8.0,1.0,0
1jf1pzs,9,9.0,1.0,0
1jf1pzs,10,10.0,1.0,0
1jf1pzs,11,11.0,1.0,0
1jf1pzs,12,12.0,0.0,0
1jf1pzs,13,13.0,1.0,0
1jf1pzs,14,14.0,1.0,0
1jf1pzs,15,15.0,-1.0,0
1jf1pzs,16,16.0,0.0,0
1jf1pzs,17,17.0,0.0,0
1jf1pzs,18,18.0,1.0,0
1jf1pzs,19,19.0,1.0,0
1jf1pzs,20,20.0,0.0,0
1jf1pzs,21,21.0,1.0,0
1jf1pzs,22,22.0,1.0,0
1jf1pzs,23,23.0,1.0,0
1jf1pzs,24,24.0,1.0,0
1jf1pzs,25,25.0,1.0,0
1jf1pzs,26,26.0,0.0,0
1jf1pzs,27,27.0,1.0,0
1jf1pzs,28,28.0,1.0,0
1jf1pzs,29,29.0,1.0,0
1jf1pzs,30,30.0,1.0,0
1jfkwde,0,0.0,1.0,0
1jfkwde,1,1.0,1.0,0
1jfkwde,2,2.0,0.0,0
1jfkwde,3,3.0,0.0,0
1jfkwde,4,4.0,1.0,0
1jfkwde,5,5.0,0.0,0
1jfkwde,6,6.0,1.0,0
1jfkwde,7,7.0,0.0,0
1jfkwde,8,8.0,1.0,0
1jfkwde,9,9.0,1.0,0
1jfkwde,10,10.0,0.0,0
1jfkwde,11,11.0,0.0,0
1jfkwde,12,12.0,0.0,0
1jfkwde,13,13.0,1.0,0
1jfkwde,14,14.0,1.0,0
1jfkwde,15,15.0,1.0,0
1jfkwde,16,16.0,0.0,0
1jfkwde,17,17.0,1.0,0
1jfkwde,18,18.0,1.0,0
1jfkwde,19,19.0,0.0,0
1jfkwde,20,20.0,1.0,0
1jibrb2,0,0.0,0.0,0
1jibrb2,1,1.0,0.0,0
1jibrb2,2,2.0,0.0,0
1jibrb2,3,3.0,-1.0,0
1jibrb2,4,4.0,0.0,0
1jibrb2,5,5.0,0.0,0
1jibrb2,6,6.0,-1.0,0
1jibrb2,7,7.0,0.0,0
1jibrb2,8,8.0,0.0,0
1jibrb2,9,9.0,1.0,0
1jibrb2,10,10.0,-1.0,0
1jjdy6a,0,0.0,0.0,0
1jjdy6a,1,1.0,1.0,0
1jjdy6a,2,2.0,0.0,0
1jjdy6a,3,3.0,1.0,0
1jjdy6a,4,4.0,1.0,0
1jjdy6a,5,5.0,-1.0,0
1jjdy6a,6,6.0,1.0,0
1jjdy6a,7,7.0,0.0,0
1jjdy6a,8,8.0,0.0,0
1jjdy6a,9,9.0,0.0,0
1jjdy6a,10,10.0,0.0,0
1jjdy6a,11,11.0,0.0,0
1jjdy6a,12,12.0,1.0,0
1jjdy6a,13,13.0,0.0,0
1jjdy6a,14,14.0,0.0,0
1jjdy6a,15,15.0,0.0,0
1jjdy6a,16,16.0,1.0,0
1jjdy6a,17,17.0,1.0,0
1jjdy6a,18,18.0,0.0,0
1jjdy6a,19,19.0,0.0,0
1jjdy6a,20,20.0,0.0,0
1jjdy6a,21,21.0,1.0,0
1jjdy6a,22,22.0,1.0,0
1jjdy6a,23,23.0,0.0,0
1jjdy6a,24,24.0,0.0,0
1jjdy6a,25,25.0,0.0,0
1jjdy6a,26,26.0,0.0,0
1jjdy6a,27,27.0,0.0,0
1jjdy6a,28,28.0,0.0,0
1jjdy6a,29,29.0,1.0,0
1jjdy6a,30,30.0,0.0,0
1jjdy6a,31,31.0,1.0,0
1jjdy6a,32,32.0,1.0,0
1jjdy6a,33,33.0,0.0,0
1jjdy6a,34,34.0,1.0,0
1jjdy6a,35,35.0,0.0,0
1jjdy6a,36,36.0,0.0,0
1jjdy6a,37,37.0,1.0,0
1jjdy6a,38,38.0,0.0,0
1jjdy6a,39,39.0,0.0,0
1jjdy6a,40,40.0,1.0,0
1jjdy6a,41,41.0,1.0,0
1jjdy6a,42,42.0,1.0,0
1jjdy6a,43,43.0,0.0,0
1jjdy6a,44,44.0,1.0,0
1jjdy6a,45,45.0,1.0,0
1jjdy6a,46,46.0,1.0,0
1jjdy6a,47,47.0,1.0,0
1jjdy6a,48,48.0,0.0,0
1jjdy6a,49,49.0,0.0,0
1jjkcxu,0,0.0,-1.0,1
1jjkcxu,1,1.0,1.0,1
1jjkcxu,2,2.0,-1.0,1
1jjkcxu,3,3.0,0.0,1
1jjkcxu,4,4.0,1.0,1
1jjkcxu,5,5.0,1.0,1
1jjkcxu,6,6.0,0.0,1
1jjkcxu,7,7.0,1.0,1
1jjkcxu,8,8.0,1.0,1
1jjkcxu,9,9.0,1.0,1
1jjkcxu,10,10.0,0.0,1
1jjkcxu,11,11.0,1.0,1
1jjkcxu,12,12.0,1.0,1
1jjkcxu,13,13.0,-1.0,1
1jjkcxu,14,14.0,0.0,1
1jjkcxu,15,15.0,-1.0,1
1jjkcxu,16,16.0,0.0,1
1jjkcxu,17,17.0,-1.0,1
1jjkcxu,18,18.0,0.0,1
1jjkcxu,19,19.0,0.0,1
1jjkcxu,20,20.0,0.0,1
1jjkcxu,21,21.0,0.0,1
1jjkcxu,22,22.0,1.0,1
1jjkcxu,23,23.0,0.0,1
1jjkcxu,24,24.0,0.0,1
1jjkcxu,25,25.0,0.0,1
1jjkcxu,26,26.0,0.0,1
1jjkcxu,27,27.0,0.0,1
1jjkcxu,28,28.0,1.0,1
1jjkcxu,29,29.0,1.0,1
1jjkcxu,30,30.0,0.0,1
1jjkcxu,31,31.0,0.0,1
1jjkcxu,32,32.0,0.0,1
1jjkcxu,33,33.0,0.0,1
1jjkcxu,34,34.0,1.0,1
1jjkcxu,35,35.0,1.0,1
1jjkcxu,36,36.0,1.0,1
1jjkcxu,37,37.0,0.0,1
1jjkcxu,38,38.0,1.0,1
1jjkcxu,39,39.0,1.0,1
1jjkcxu,40,40.0,0.0,1
1jjkcxu,41,41.0,0.0,1
1jjnshj,0,0.0,1.0,0
1jjnshj,1,1.0,0.0,0
1jjnshj,2,2.0,1.0,0
1jjnshj,3,3.0,1.0,0
1jjnshj,4,4.0,1.0,0
1jjnshj,5,5.0,1.0,0
1jjnshj,6,6.0,1.0,0
1jjnshj,7,7.0,1.0,0
1jjnshj,8,8.0,0.0,0
1jjnshj,9,9.0,1.0,0
1jjnshj,10,10.0,0.0,0
1jjnshj,11,11.0,0.0,0
1jjnshj,12,12.0,1.0,0
1jjnshj,13,13.0,1.0,0
1jjnshj,14,14.0,1.0,0
1jjnshj,15,15.0,0.0,0
1jjnshj,16,16.0,-1.0,0
1jjnshj,17,17.0,-1.0,0
1jjnshj,18,18.0,0.0,0
1jjnshj,19,19.0,1.0,0
1jjnshj,20,20.0,0.0,0
1jjnshj,21,21.0,-1.0,0
1jjnshj,22,22.0,1.0,0
1jjnshj,23,23.0,1.0,0
1jjnshj,24,24.0,1.0,0
1jjnshj,25,25.0,-1.0,0
1jjnshj,26,26.0,1.0,0
1jjnshj,27,27.0,1.0,0
1jjnshj,28,28.0,1.0,0
1jjnshj,29,29.0,1.0,0
1jjnshj,30,30.0,1.0,0
1jjnshj,31,31.0,-1.0,0
1jjnshj,32,32.0,1.0,0
1jjnshj,33,33.0,1.0,0
1jjnshj,34,34.0,-1.0,0
1jjnshj,35,35.0,0.0,0
1jjnshj,36,36.0,1.0,0
1jjnshj,37,37.0,-1.0,0
1jjnshj,38,38.0,1.0,0
1jjnshj,39,39.0,0.0,0
1jjnshj,40,40.0,1.0,0
1jjnshj,41,41.0,1.0,0
1jjnshj,42,42.0,0.0,0
1jjnshj,43,43.0,0.0,0
1jjnshj,44,44.0,1.0,0
1jjnshj,45,45.0,1.0,0
1jjnshj,46,46.0,1.0,0
1jjnshj,47,47.0,1.0,0
1jjnshj,48,48.0,-1.0,0
1jjnshj,49,49.0,0.0,0
1jjnshj,50,50.0,0.0,0
1jjnshj,51,51.0,0.0,0
1jjnshj,52,52.0,0.0,0
1jjnshj,53,53.0,0.0,0
1jjnshj,54,54.0,0.0,0
1jjnshj,55,55.0,1.0,0
1jjnshj,56,56.0,1.0,0
1jjnshj,57,57.0,1.0,0
1jjnshj,58,58.0,0.0,0
1jjnshj,59,59.0,0.0,0
1jjnshj,60,60.0,1.0,0
1jjnshj,61,61.0,1.0,0
1jjnshj,62,62.0,0.0,0
1jjnshj,63,63.0,1.0,0
1jjnshj,64,64.0,-1.0,0
1jjnshj,65,65.0,-1.0,0
1jjnshj,66,66.0,1.0,0
1jjnshj,67,67.0,0.0,0
1jjnshj,68,68.0,1.0,0
1jjnshj,69,69.0,0.0,0
1jjnshj,70,70.0,1.0,0
1jjnshj,71,71.0,-1.0,0
1jjnshj,72,72.0,1.0,0
1jjnshj,73,73.0,1.0,0
1jjnshj,74,74.0,1.0,0
1jjnshj,75,75.0,1.0,0
1jjnshj,76,76.0,1.0,0
1jjnshj,77,77.0,-1.0,0
1jjnshj,78,78.0,1.0,0
1jjnshj,79,79.0,-1.0,0
1jjnshj,80,80.0,-1.0,0
1jjnshj,81,81.0,0.0,0
1jjnshj,82,82.0,0.0,0
1jjnshj,83,83.0,0.0,0
1jjnshj,84,84.0,0.0,0
1jky43c,0,0.0,1.0,0
1jky43c,1,1.0,0.0,0
1jky43c,2,2.0,1.0,0
1jky43c,3,3.0,0.0,0
1jky43c,4,4.0,0.0,0
1jky43c,5,5.0,1.0,0
1jky43c,6,6.0,0.0,0
1jky43c,7,7.0,0.0,0
1jky43c,8,8.0,0.0,0
1jky43c,9,9.0,0.0,0
1jky43c,10,10.0,0.0,0
1jky43c,11,11.0,0.0,0
1jky43c,12,12.0,0.0,0
1jky43c,13,13.0,0.0,0
1jky43c,14,14.0,1.0,0
1jky43c,15,15.0,0.0,0
1jky43c,16,16.0,0.0,0
1jky43c,17,17.0,0.0,0
1jky43c,18,18.0,0.0,0
1jky43c,19,19.0,-1.0,0
1jky43c,20,20.0,-1.0,0
1jky43c,21,21.0,0.0,0
1jky43c,22,22.0,1.0,0
1jky43c,23,23.0,0.0,0
1jky43c,24,24.0,0.0,0
1jky43c,25,25.0,0.0,0
1jky43c,26,26.0,1.0,0
1jky43c,27,27.0,-1.0,0
1jky43c,28,28.0,0.0,0
1jky43c,29,29.0,0.0,0
1jky43c,30,30.0,0.0,0
1jky43c,31,31.0,0.0,0
1jky43c,32,32.0,0.0,0
1jky43c,33,33.0,0.0,0
1jky43c,34,34.0,0.0,0
1jky43c,35,35.0,0.0,0
1jky43c,36,36.0,0.0,0
1jky43c,37,37.0,0.0,0
1jky43c,38,38.0,0.0,0
1jky43c,39,39.0,0.0,0
1jky43c,40,40.0,0.0,0
1jky43c,41,41.0,0.0,0
1jky43c,42,42.0,0.0,0
1jky43c,43,43.0,0.0,0
1jky43c,44,44.0,-1.0,0
1jky43c,45,45.0,1.0,0
1jky43c,46,46.0,0.0,0
1jky43c,47,47.0,0.0,0
1jky43c,48,48.0,0.0,0
1jky43c,49,49.0,0.0,0
1jky43c,50,50.0,0.0,0
1jky43c,51,51.0,0.0,0
1jky43c,52,52.0,0.0,0
1jky43c,53,53.0,1.0,0
1jky43c,54,54.0,-1.0,0
1jky43c,55,55.0,0.0,0
1jky43c,56,56.0,-1.0,0
1jky43c,57,57.0,0.0,0
1jky43c,58,58.0,0.0,0
1jky43c,59,59.0,0.0,0
1jky43c,60,60.0,0.0,0
1jky43c,61,61.0,1.0,0
